sentence_id,sentence,instance_form_long,instance_form,instance_lemma,comp1_id,comp1_form,comp1_feats,comp1_lemma,comp2_id,comp2_form,comp2_feats,comp2_lemma,manual_annotation,comment,gpt1,gemma1
9982235,"Göran Moen  ( Norra ) on hüpanud kaugust 7.81 ja leedulannast kaugushüppe maailmarekordinaise  Vilma Bardauskiene  poeg  Tomas Bardauskas  7.78. 1500 m jooksus võiksid ka meie mehed külalistega konkureerida , sest parimana on leedulane  Darius Gruzdis  saanud ajaks 3.45,5 .",leedulannast kaugushüppe,leedulannast kaugushüppe,leedulannast kaugushüpe,11,leedulannast,sg el,leedulanna,12,kaugushüppe,sg g,kaugushüpe,error,syntax,elative_attribute,elative_attribute
12960449,"Sotsialistide ja teiste meelepaha on pälvinud komisjoni õigusvoliniku itaallasest kandidaat Rocco Buttiglione , kes on teinud konservatiivseid avaldusi homoseksuaalsuse ja abielu teemadel .","komisjoni õigusvoliniku itaallasest kandidaat rocco buttiglione , kes on teinud konservatiivseid avaldusi homoseksuaalsuse ja abielu teemadel",itaallasest kandidaat,itaallasest kandidaat,9,itaallasest,sg el,itaallane,10,kandidaat,sg n,kandidaat,elative_attribute,,elative_attribute,elative_attribute
15026389,"« Miks naistele meeldib rohkem šopata naised on ju olnud enamiku osa inimkonna ajaloost korilased , kes käivad ja korjavad talvevarusid .","« miks naistele meeldib rohkem šopata naised on ju olnud enamiku osa inimkonna ajaloost korilased , kes käivad ja korjavad talvevarusid .",ajaloost korilased,ajaloost korilane,14,ajaloost,sg el,ajalugu,15,korilased,pl n,korilane,other,copula,other,other
13035888,"KORVPALL Info , et tema senine meeskonnakaaslane Valmo Kriisa siirdus BC Kalevisse , aitas sama otsust teha ka eile Eesti meistri treeningutega liitunud ameeriklasest keskmängijal Travis Reedil .",eesti meistri treeningutega liitunud ameeriklasest keskmängijal travis reedil,ameeriklasest keskmängijal,ameeriklasest keskmängija,24,ameeriklasest,sg el,ameeriklane,25,keskmängijal,sg ad,keskmängija,elative_attribute,,elative_attribute,elative_attribute
11345245,Õiguslik vorm-füüsilisest isikust ettevõtja .,õiguslik vorm-füüsilisest isikust ettevõtja .,isikust ettevõtja,isikust ettevõtja,3,isikust,sg el,isik,4,ettevõtja,sg n,ettevõtja,elative_attribute,,elative_attribute,other
5269430,"Keskkriminaalpolitsei vahistas teisipäeval Narva allilmategelase , kes peksis aasta tagasi pesapallikurikaga surnuks talle raha võlgnenud narkomaanist jõugukaaslase .",talle raha võlgnenud narkomaanist jõugukaaslase,narkomaanist jõugukaaslase,narkomaanist jõugukaaslane,16,narkomaanist,sg el,narkomaan,17,jõugukaaslase,sg g,jõugukaaslane,elative_attribute,,elative_attribute,elative_attribute
14733323,"Eile hommikul leidsidki kolm tuukrit järvest kahe ja poole meetri sügavuselt , paarikümne meetri kauguselt kaldast tüdrukute surnukehad .",paarikümne meetri kauguselt kaldast tüdrukute,kaldast tüdrukute,kaldast tüdruk,16,kaldast,sg el,kallas,17,tüdrukute,pl g,tüdruk,other,conjunction,other,other
13550288,Koos maasoost kuningatega läks Paidesse ordumeestega läbirääkimistele samuti Lundi peapiiskopile alluv Tallinna piiskop .,koos maasoost kuningatega,maasoost kuningatega,maasoost kuningas,2,maasoost,sg el,maasoo,3,kuningatega,pl kom,kuningas,other,collective,other,other
14495822,"Nii päevast päeva , kuust kuusse , tänaseks juba aastast aastasse .","nii päevast päeva , kuust kuusse , tänaseks juba aastast aastasse .",päevast päeva,päevast päev,2,päevast,sg el,päev,3,päeva,sg p,päev,other,KUST KUHU,other,other
925089,"Tööst vabad mehed tegelevad seadmete korrastamisega , et kui ilmad lõpuks külmaks lähevad , saaks tõrgeteta saagima hakata .",tööst vabad mehed,tööst mehed,tööst mees,1,tööst,sg el,töö,3,mehed,pl n,mees,error,syntax,other,other
7286596,"Kujunev industriaalühiskond vajas sotsiaalset infrastruktuuri ( transport ja side , politseija justiitssüsteem , tervishoid ja haridus ) , mitmesuguseid ärilisi teenuseid ( pangad , maaklerid , hulgi- ja jaekaubandus , raamatupidamine , inseneritöö jmt ) , isiklikku teenindust ( koduteenijad , käsitöölised habemeajajast kingsepa ja hotellipidajani , aga ka professionaalset meditsiini- , õigus- või arhitektuurialast teenust ) , ühiskondlikke ja kogukondlikke ( religioon , ametiühingud ) ning kultuuri ja puhkuse alaseid teenuseid ( teater , muuseum , sport ) .",habemeajajast kingsepa ja hotellipidajani,habemeajajast kingsepa,habemeajajast kingsepp,43,habemeajajast,sg el,habemeajaja,44,kingsepa,sg g,kingsepp,elative_attribute,,elative_attribute,elative_attribute
9238917,Pallase juurtega adovabbelase Kaja Kärneri 30 tööst näitusevalik Tartus annab huvitava läbilõike kunstniku katsetustest abstraktsionismi vallas .,pallase juurtega adovabbelase kaja kärneri 30 tööst näitusevalik tartus,tööst näitusevalik,tööst näitusevalik,7,tööst,sg el,töö,8,näitusevalik,sg n,näitusevalik,other,,other,other
9992341,"Salu sõnul võiksid perearstid seal töötada füüsilisest isikust ettevõtjana , koonduda osaühingusse või aktsiaseltsi või avalik-õiguslikku ühingusse .",füüsilisest isikust ettevõtjana,isikust ettevõtjana,isikust ettevõtja,8,isikust,sg el,isik,9,ettevõtjana,sg es,ettevõtja,elative_attribute,,elative_attribute,other
4099891,"Sellest tõdemusest piisaks , ja võimalik mõttetu konflikt jääks olemata .","sellest tõdemusest piisaks , ja võimalik mõttetu konflikt jääks olemata .",tõdemusest piisaks,tõdemusest piisk,2,tõdemusest,sg el,tõdemus,3,piisaks,sg tr,piisk,error,pos,other,other
15300785,"Siin on siiski jutt maausust , sest ega neil hiitel muud sisulist eripärast väärtust võrreldes muude looduskaunite kohtadega ju pole .",muud sisulist eripärast väärtust,eripärast väärtust,eripärast väärtus,13,eripärast,sg el,eripära,14,väärtust,sg p,väärtus,error,adjective,other,other
8369800,"Kui sisemist vajadust ei ole ja on vaid võrdlused ja väline sundus , ei ole teile edukas olemiseks haridusestki abi .",haridusestki abi,haridusestki abi,haridusestki abi,19,haridusestki,sg el,haridus,20,abi,sg p,abi,other,government,other,other
809094,Pajula hinnangul süvendavad ekspordialast pessimismi ka krooni reaalkursi tõusutempo kiirenemine alates eelmise aasta keskpaigast .,ekspordialast pessimismi,ekspordialast pessimismi,ekspordialast pessimism,4,ekspordialast,sg el,ekspordiala,5,pessimismi,adt,pessimism,error,adjective,other,other
3456425,Istusin ühes toas tollase dekaani Nikolai Kalteri venelannast abikaasaga .,tollase dekaani nikolai kalteri venelannast abikaasaga,venelannast abikaasaga,venelannast abikaasa,8,venelannast,sg el,venelanna,9,abikaasaga,sg kom,abikaasa,elative_attribute,,elative_attribute,elative_attribute
14391627,"04 ja 16.05 ning alamrubriikidesse 05.15 A ja 23.01 B kuuluvate kalatoodete suhtes alates 1. märtsist 1986 tollimaksu , mille puhul tollimaksu baasmäära ja soodusmäära vahelist erinevust vähendatakse vastavalt järgmisele süsteemile :","04 ja 16.05 ning alamrubriikidesse 05.15 a ja 23.01 b kuuluvate kalatoodete suhtes alates 1. märtsist 1986 tollimaksu , mille puhul tollimaksu baasmäära ja soodusmäära vahelist erinevust vähendatakse vastavalt järgmisele süsteemile :",märtsist tollimaksu,märtsist tollimaks,16,märtsist,sg el,märts,18,tollimaksu,sg p,tollimaks,other,ellips,other,other
6654550,"Valgas on ka mitmeid vaatamisväärsusi , kõige huvitavamad neist on ehk puidust raekoda ja Jaani kirik ning Riia tänaval asuv kabel , mis on Valga vanim ehitis .","puidust raekoda ja jaani kirik ning riia tänaval asuv kabel , mis on valga vanim ehitis",puidust raekoda,puidust raekoda,12,puidust,sg el,puit,13,raekoda,sg n,raekoda,elative_material,,elative_material,elative_material
13006478,"XP Home arvutist pääseb ligi arvutile , mis kasutab XP Professionali ( koduarvutist tööarvutisse ) , vastupidi kahjuks mitte .",( koduarvutist tööarvutisse ),koduarvutist tööarvutisse,koduarvutist tööarvuti,13,koduarvutist,sg el,koduarvuti,14,tööarvutisse,sg ill,tööarvuti,other,KUST KUHU,other,other
7598386,"Pika säärega kummikud , ülemised otsad tagasi keeratud , paindumise kohast praod sees .","tagasi keeratud , paindumise kohast praod",kohast praod,kohast pragu,11,kohast,sg el,koht,12,praod,pl n,pragu,other,government,other,other
13905920,Hotell Turist Kiievis ehkki kesklinnast nelja-viie metroopeatuse kaugusel pole just turismikeskus .,ehkki kesklinnast nelja-viie metroopeatuse kaugusel,kesklinnast metroopeatuse,kesklinnast metroopeatus,5,kesklinnast,sg el,kesklinn,7,metroopeatuse,sg g,metroopeatus,other,government,other,other
15616268,"Aga see on jvist älle ebamugavalt haruldane ratas juhul , kui midagi juhtub ?",jvist älle,jvist älle,jvist älle,4,jvist,sg el,jvi,5,älle,sg n,älle,other,misspelling,other,other
9902224,"Pärnumaa häirekeskuse dispetsher ütles , et häirekeskus sai teate tulekahjust varahommikul kell 4.29.",tulekahjust varahommikul,tulekahjust varahommikul,tulekahjust varahommik,10,tulekahjust,sg el,tulekahju,11,varahommikul,sg ad,varahommik,error,syntax,other,other
3421079,"Kahel viimasel suvel on liidu liikmete lastele korraldatud suvelaager Saaremaal , kus lapsed on puhkuse kõrval saanud ka allergiaalast koolitust .",ka allergiaalast koolitust,allergiaalast koolitust,allergiaalast koolitus,19,allergiaalast,sg el,allergiaala,20,koolitust,sg p,koolitus,error,adjective,other,other
14932652,"kasutaksite seda roosat plastmassist baromeetrit , mille ta teile jõuluks kinkis ?","seda roosat plastmassist baromeetrit , mille ta teile jõuluks kinkis",plastmassist baromeetrit,plastmassist baromeeter,4,plastmassist,sg el,plastmass,5,baromeetrit,sg p,baromeeter,elative_material,,elative_material,elative_material
14502424,Tooterühma võitjal on õigus kasutada pakendil Eesti parima toote hõbedast märki .,eesti parima toote hõbedast märki,hõbedast märki,hõbedast märk,10,hõbedast,sg el,hõbe,11,märki,sg p,märk,error,adjective,elative_material,elative_material
6754612,Seni on sõidukiga juhtunud äpardusest kaasliiklejaile märku andnud ohutuled ja ohukolmnurk .,sõidukiga juhtunud äpardusest kaasliiklejaile,äpardusest kaasliiklejaile,äpardusest kaasliikleja,5,äpardusest,sg el,äpardus,6,kaasliiklejaile,pl all,kaasliikleja,error,syntax,other,other
14600652,"Urmas Tekkel , füüsilisest isikust ettevõtja , elukoht Põdrala vald , Valgamaa , isikukood 37210065740 .",", füüsilisest isikust ettevõtja",isikust ettevõtja,isikust ettevõtja,5,isikust,sg el,isik,6,ettevõtja,sg n,ettevõtja,elative_attribute,,elative_attribute,other
10766997,"“ Põhjus on selles , et meie eesmärk on küll tipp , aga selle lõppeesmärk on ka tipust tagasitulek .",", aga selle lõppeesmärk on ka tipust tagasitulek",tipust tagasitulek,tipust tagasitulek,18,tipust,sg el,tipp,19,tagasitulek,sg n,tagasitulek,other,government,other,other
621856,"Ehk vastab neile tingimustele kõige paremini Tanel Tein , kelle mänguvaistu hindas kõrgelt Bosnia koondislasest Valencia Pamesa pallur Nenad Markovic .",bosnia koondislasest valencia pamesa pallur nenad markovic,koondislasest pallur,koondislasest pallur,15,koondislasest,sg el,koondislane,18,pallur,sg n,pallur,elative_attribute,,elative_attribute,elative_attribute
6143288,"Äsja Minardi vormel-1 tiimi ostnud austraallasest miljardär Paul Stoddart on lubanud , et meeskonnas hakkab sõitma üks noor ja kogenematu piloot ning suurte kogemustega roolikeeraja .",äsja minardi vormel-1 tiimi ostnud austraallasest miljardär paul stoddart,austraallasest miljardär,austraallasest miljardär,6,austraallasest,sg el,austraallane,7,miljardär,sg n,miljardär,elative_attribute,,elative_attribute,elative_attribute
5547752,Äsja vigastusest paranenuna polnud Dvorak Edmontoni saabudes tulemuses kindel .,äsja vigastusest paranenuna,vigastusest paranenuna,vigastusest paranenu,2,vigastusest,sg el,vigastus,3,paranenuna,sg es,paranenu,other,u-ending,other,other
13671385,"Rootsi suurnäitleja Max von Sydow kehastab raha jõul valitsevat vasemagnaadist pereisa Thor Carlssoni , kelle üks tütardest on tutvunud lootustandva ja heade maneeridega noormehega .","valitsevat vasemagnaadist pereisa thor carlssoni , kelle üks tütardest on tutvunud lootustandva ja heade maneeridega noormehega",vasemagnaadist pereisa,vasemagnaadist pereisa,10,vasemagnaadist,sg el,vasemagnaat,11,pereisa,sg n,pereisa,elative_attribute,,elative_attribute,elative_attribute
11499985,"Naissaarel on palju vaatamisväärsusi , mille hulka kuulub ka 1960 . aastal ehitatud raudbetoonist tuletorn , mis asendas sõja ajal hävitatud vana torni .","ka 1960 . aastal ehitatud raudbetoonist tuletorn , mis asendas sõja ajal hävitatud vana torni",raudbetoonist tuletorn,raudbetoonist tuletorn,13,raudbetoonist,sg el,raudbetoon,14,tuletorn,sg n,tuletorn,elative_material,,elative_material,elative_material
11107578,"Kohtustatistika kinnitusel on Eesti kurjategija 13-24-aastane töötu eesti soost mees , kel on alg- või põhiharidus .","kohtustatistika kinnitusel on eesti kurjategija 13-24-aastane töötu eesti soost mees , kel on alg- või põhiharidus .",soost mees,soost mees,9,soost,sg el,sugu,10,mees,sg n,mees,other,collective,other,other
287436,"Värskeim näide : kohe pärast kõnealuse konverentsi lõppu pidasid Moskva õpetajad-metoodikud L. Zvavits ja B. Pigarev kumbki loengutsükli ; üks käsitles matemaatikakallakuga klasse , teine rääkis Venemaa riiklikust standardist tavakoolidele , kusjuures suvekursustel osalejatel oli võimalus valida , kumba tsüklit kuulata .",venemaa riiklikust standardist tavakoolidele,standardist tavakoolidele,standardist tavakool,27,standardist,sg el,standard,28,tavakoolidele,pl all,tavakool,other,government,other,other
16173350,2 ) siseneva transiidina - ühest tollipiiril asuvast tollipunktist sisemaa tollipunkti ;,- ühest tollipiiril asuvast tollipunktist sisemaa tollipunkti,tollipunktist tollipunkti,tollipunktist tollipunkt,9,tollipunktist,sg el,tollipunkt,11,tollipunkti,adt,tollipunkt,other,KUST KUHU,other,other
12127474,Keenia Moskva saatkonna sekretäri kuueteistaastast poega kutsusid temaga koos olnud Kiievi tudengid Koljaks .,keenia moskva saatkonna sekretäri kuueteistaastast poega,kuueteistaastast poega,kuueteistaastast poeg,5,kuueteistaastast,sg el,kuueteistaasta,6,poega,sg p,poeg,error,adjective,other,other
12758591,"Kahe ja poole tunni pärast jälle sama külm , kirjeldab tsirkuseartistist pereisa Vello Vaher oma katsumuste teekonda soojalt maalt kodumaale tagasi .",tsirkuseartistist pereisa vello vaher,tsirkuseartistist pereisa,tsirkuseartistist pereisa,11,tsirkuseartistist,sg el,tsirkuseartist,12,pereisa,sg n,pereisa,elative_attribute,,elative_attribute,elative_attribute
1858745,"Reedel algab Eesti Rahva Muuseumis juba tavaks saanud jõulunädal "" Toomapäevast jõuludesse "" .",""" toomapäevast jõuludesse """,toomapäevast jõuludesse,toomapäevast jõulud,11,toomapäevast,sg el,toomapäev,12,jõuludesse,pl ill,jõulud,other,KUST KUHU,other,other
7295670,"Enamik käesoleva töö artiklites väljendatud eesmärke on tingitud tööst muinasjutuprojektiga , mitmete küsimuste tekkimine johtub otseselt sellest , kuidas need on projekti raames lahendamist nõudvana esile kerkinud .",tööst muinasjutuprojektiga,tööst muinasjutuprojektiga,tööst muinasjutuprojekt,9,tööst,sg el,töö,10,muinasjutuprojektiga,sg kom,muinasjutuprojekt,other,government,other,other
9490501,"Kolmas grupp olid etniliselt lootusetult eesti või läti soost põgenikud , kellel lubati jääda vaid Saksa mitte-idaaladele või siis lahkuda tagasi Baltikumi ( 28,5% ) .","kolmas grupp olid etniliselt lootusetult eesti või läti soost põgenikud , kellel lubati jääda vaid saksa mitte-idaaladele või siis lahkuda tagasi baltikumi ( 28,5% ) .",soost põgenikud,soost põgenik,9,soost,sg el,sugu,10,põgenikud,pl n,põgenik,other,collective,other,other
5789694,"Lahkumise põhjendusena tuuakse , et "" Res Publica erakond on oma maailmavaatelt lõplikult liikunud paremtsentrist paremäärmusse , kus hoolitakse ainult neist , kes ise suudavad läbi lüüa .",paremtsentrist paremäärmusse,paremtsentrist paremäärmusse,paremtsentrist paremäärmus,15,paremtsentrist,sg el,paremtsenter,16,paremäärmusse,adt,paremäärmus,error,syntax,other,other
6158591,VÕRKPALL Pärast viis päeva kestnud reisi jõudis algaval hooajal esimese Eesti võrkpalli-klubina Meistrite Liigas mängiva ESS Pärnu VK brasiillasest leegionär Robert Joao Ferreira ( 30 ) Buenos Airesest Tallinna .,esimese eesti võrkpalli-klubina meistrite liigas mängiva ess pärnu vk brasiillasest leegionär robert joao ferreira ( 30 ),brasiillasest leegionär,brasiillasest leegionär,19,brasiillasest,sg el,brasiillane,20,leegionär,sg n,leegionär,elative_attribute,,elative_attribute,elative_attribute
2906620,Reformierakonna nädal varem esitatud 15 nõudmisest eelarve osas oli keskpartei nõus vaid kahega : Tartu maantee ja Kadaka puiestee remondiga .,reformierakonna nädal varem esitatud 15 nõudmisest eelarve osas,nõudmisest eelarve,nõudmisest eelarve,6,nõudmisest,sg el,nõudmine,7,eelarve,sg g,eelarve,error,syntax,other,other
8097058,"Heitlusest poodiumikohtadele kipub välja langema Carlos Sainz ( Citroën ) , sest päeva teisena alustanud hispaanlase vahe Solbergiga on kolm katset enne ralli lõppu libisenud poolele minutile .",heitlusest poodiumikohtadele,heitlusest poodiumikohtadele,heitlusest poodiumikoht,1,heitlusest,sg el,heitlus,2,poodiumikohtadele,pl all,poodiumikoht,other,government,other,elative_material
7695963,"Tuntuim on konflikt ameeriklannast ekskallima  Cynthia Babskiga  ühiselt ehitatud korteriga seoses , kus mees lõpuks peale jäi .",ameeriklannast ekskallima cynthia babskiga,ameeriklannast ekskallima,ameeriklannast ekskallim,4,ameeriklannast,sg el,ameeriklanna,5,ekskallima,sg g,ekskallim,elative_attribute,,elative_attribute,elative_attribute
